job_title,company,company_rating,location,job_text,date
Jr. Data Analyst,Quantum Technologies Inc.,N/A,"Falls Church, VA 22043","['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Change country', 'Help Center', ""Bachelor's (Preferred)SQL: 1 year (Preferred)"", 'Interpret data, analyze results using statistical techniques and provide ongoing reports', 'Acquire data from different data sources and correlate, and map data to develop new integrated data sets using business logic', 'Filter and “clean” data, and review reports, printouts, and performance indicators to locate and correct code problems', 'Work closely with management to prioritize business and information needs', 'Create Tableau dashboards to visualize data.', 'Must have basic SQL knowledge', ""Bachelor's degree or equivalent experience"", 'Fluency in Microsoft Office suite (Outlook, Excel, Word, PowerPoint, etc.)', 'Strong written, verbal and collaboration skills', '401(k)', '401(k) matching', 'Dental insurance', 'Disability insurance', 'Employee assistance program', 'Health insurance', 'Life insurance', 'Professional development assistance', 'Referral program', 'Relocation assistance', 'Vision insurance', 'Monday to Friday', ""Bachelor's (Preferred)"", 'SQL: 1 year (Preferred)', 'Multiple locations', 'Temporarily due to COVID-19']",2020-12-15 16:01:07
Junior Data Analyst,Artlin Consulting,4 out of 5 from 4 employee ratings,"Arlington, VA","['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Change country', 'Help Center']",2020-12-15 16:01:07
Data Analyst,"Technomics, Inc",4.7 out of 5 from 3 employee ratings,"Arlington, VA 22202","['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Change country', 'Help Center', 'Collect, organize, and integrate data sets from various data sources, including EVM, accounting,schedule, budget, execution, quantity, technical and programmatic data.', 'Exhibit the analytical creativity required to tie data together and develop schemes/tools to regularly update databases.', 'Develop, update and execute policy/procedures for data management and data accessibility.', 'Develop dashboards and visualizations to show data collection status and provide first-pass analysis.', 'Contribute to cost estimates for large weapons systems or facilities projects.', 'Develop knowledge and understanding of technical and programmatic requirements for a variety of systems and projects.', ""Bachelor's degree in a quantitative discipline (e.g., economics, engineering, mathematics, operations research or statistics) or a discipline that fosters problem solving, structured thought, and creativity."", 'Experience utilizing Tableau, PowerBI, and/or Oracle Data Analytics/Visualization tools', 'A strong understanding of creating SQL queries', 'Minimum of 1-3 years of quantitative analysis and problem solving experience.', 'Ability to effectively communicate technical work in writing and verbally', 'Strong Microsoft Office skills, especially Excel skills', 'Strong interest in solving government resource allocation problems', 'Ability to manage multiple deadlines and work products at the same time', 'Ability to obtain and/or maintain a minimum of a DoD Secret clearance or DHS Suitability', 'Candidates must be U.S. Citizens', 'Interest in contributing to the success of an employee-owned company that offers you a stake in the business']",2020-12-15 16:01:07
Research Data Analyst,Nueducation Inc - Technical Services,N/A,"Washington, DC","['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Change country', 'Help Center', 'Candidate must be data-focused and have strong attention to detail', 'Data Entry with some analytical skills', 'Have at least one-year minimum data entry experience', 'Experience with Excel, Google Drive, G Drive Office Suite, and overall Office Suite knowledge is a must', 'Must be able to follow detailed process-oriented work and have the ability to adapt to changes quickly', 'Must be capable of handling multiple tasks at any given time', 'Great communications skills and be able to reply to any inquiries quickly', 'Technical background is a plus', 'Multiple locations', 'Yes']",2020-12-15 16:01:07
Data Analyst,Booz Allen Hamilton,"3.9 out of 5 from 2,196 employee ratings","Arlington, VA","['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Change country', 'Help Center', '2+ years of experience with data analysis, including data cleansing and data visualization', 'Experience with using data analytic tools, including R and Python', 'Experience with using data visualization tools, including Tableau, PowerBI, or Qlik', 'Knowledge of predictive analytic techniques', 'Secret clearance', 'BA or BS degree', 'Experience with the US Army', 'Experience with predictive analytics', 'Experience with installation or housing management']",2020-12-15 16:01:07
Data Analyst,Pinnacle Group,3.8 out of 5 from 39 employee ratings,"McLean, VA","['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Change country', 'Help Center', 'Identify and create data and business requirements for Create data hub', 'Define data quality rules', 'Test and validate data for the data migration process', 'Become proficient in use of metadata, lineage and data quality tools', 'Work closely with IT BSAs and clearly explain business intent during source to target mapping sessions', 'Analyze data quality issues and work with managing data stewards for resolution', 'Interact with technology and enterprise data teams', 'Maintain all organizational and professional ethical standards', 'Work independently under general supervision, with latitude for initiative and independent judgment.', ""Bachelor's Degree"", '3 years professional experience conducting data analysis, data validation and requirements.', 'Expert at MS Excel', 'Python and R', 'AWS', '3 to 5 years of experience with SQL and/or other data analytics or database-related programming', 'SQL (Certification preferred).', '2 years experience programming', 'Strong quantitative /analytical skills, strong innovation, problem solving and conceptual thinking abilities.', '3 to 5+ years of related analyst experience including but not limited to academia, consulting, financial services or information technology industries', 'Strong problem solving and conceptual thinking abilities', 'Strong communication, interpersonal, and leadership abilities', 'Collaborative partnership skills for working with various points of contact and teams in the department.', 'Experience and understanding of data analysis and mapping', 'Proficient in SQL, Cloud based tools, Microsoft Excel']",2020-12-15 16:01:07
Entry Level Business Analyst,Dhatronictech,N/A,"Washington, DC","['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Change country', 'Help Center', 'Coordinates with internal project management team to perform assigned tasks and meet project deadlines', 'Participate in the analysis, design, and implementation of loan origination system', 'Prepare detailed requirement specifications, functional specifications, use stories and manage requirements throughout the project lifecycle', 'Quickly learn about the products that are changing the healthcare market', 'Write business requirements and support our best-in-class engineering team as they bring them to life', 'Prepare cost-benefit analyses as well as business impact analyses for the executive management', ""Bachelors or Master's Degree"", '0-1 years of experience', 'Strong Communication & Technical skills', 'Monday to Friday', 'One location', 'Temporarily due to COVID-19']",2020-12-15 16:01:07
Data Analyst,Entrepreneurs' Organization,3.8 out of 5 from 12 employee ratings,"Alexandria, VA","['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Change country', 'Help Center', 'Develops statistics and key metrics from various types of raw data', 'Develops data dashboards and visualizations using a BI platform', 'Utilizes ETL and SQL to transform and visualize datasets', 'Assist in survey development and implementation of all member surveys', 'Works with communications and marketing teams to identify key metrics on social media and marketing', 'Utilizes web analytics platforms such as Sprout Social and Google Analytics to aggregate online interaction statistics and key metrics', 'Performs other duties as assigned', 'Bachelor’s degree in analytics, statistics or relevant field', 'Minimum one (1) year of work experience in a data focused role', 'Advanced Microsoft Excel skills, including pivot tables, vlookup, and macros', 'Experience in creating data visualizations', 'Experience tracking and analyzing metrics and generating reports', 'Experience with web analytics platforms such as Google Analytics and Sprout Social', 'Experience in a business information/analysis team', 'Experience working with volunteers', 'Multilingual or international experience', 'Advanced knowledge of a BI platform such as Domo, Tableau, Looker, Exago or Power BI', 'The employee is normally required to work in a high-rise building equipped with elevators in an environment where the noise level is usually moderate. May be assigned to an internal work space without windows to the outside, located in close proximity to other office personnel.', 'Professional workplace where business casual attire is required.', 'Ability to work in a fast paced and high pressure environment.', 'Reasonable accommodations may be made to enable individuals with disabilities to perform the essential duties and responsibilities of the role.']",2020-12-15 16:01:07
DATA ANALYST,Prince William County Public Schools,4 out of 5 from 343 employee ratings,"Manassas, VA","['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Change country', 'Help Center', 'Ability to efficiently analyze data with computer software to ensure that accurate and complete database records are maintained in support of the Prince William County Public Schools (PWCS) Data Warehouse Data Analytics & Reporting Tool (DART).', 'Ability to attain a high degree of efficiency and to resolve problems encountered during computer and software usage.', 'Ability to recommend changes and new approaches to collecting, analyzing, or reporting data.', 'Ability to carry out complex written and oral instructions concerning statistical data.', 'Ability to use and understand the capabilities of various computer software program, such as Microsoft Office Professional (Access, Excel, Word, and PowerPoint).', 'Ability to establish and maintain effective working relationships with a wide variety of School Division personnel.', 'Ability to provide technical direction to team members as required.', 'Ability to work independently without supervision.', 'Ability to plan and manage multiple tasks in a timely manner.', 'Self-motivated and able to work in a quick-paced environment.', 'Ability to work closely with the state personnel, personnel in other school divisions, PWCS central office and school-based personnel.', 'Work collaboratively with all stakeholders in Providing a World-Class Education.', 'Collects, analyzes, verifies, and corrects school testing, program evaluation, and enrollment data for use by the School Board, Superintendent, school management and School Division departments through the PWCS Data Warehouse and other means.', 'Imports, cleans, transforms, validates, and models data with the purpose of making conclusions from the data for decision-making purposes.', 'Reviews, evaluates, and redesigns (as necessary) existing data extractions, conversion, summarization, and reporting processes. Develops rules governing database design.', 'Completes analyses for state and federal reporting requirements including: Student Record Collection, Standards of Quality, Graduation Cohorts and Civil Rights Data Collection.', 'Supports school and central office personnel with completion of improvement plans through use of current School Improvement Planning (SIP) application.', 'Completes analyses, creates reports and produces presentation media in support of local reporting requirements including: Strategic Plan Report to the School Board, School Data Profiles, and Schools of Excellence.', 'Prepares documentation on techniques used to collect, analyze, verify, and correct data.', 'Prepares ad hoc reports from information in various databases as requested.', 'Reviews the range of data available in the School Division and provides summary information on school or student performance and makes recommendations for improvement.', 'Provides professional development to central office and school-based staff in the use of data from the Data Warehouse, interpretation of data, data management, and data reporting.', 'Serves as a liaison to principals and other school staff at one or more levels (elementary, middle, high), with expertise in testing, enrollment, discipline and other data for students at those levels.', 'Complete other duties as assigned.']",2020-12-15 16:01:07
Data Analyst,Storyblocks,N/A,"Arlington County, VA","['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Change country', 'Help Center', 'work with your squad lead to ask and answer important questions that drive value for our business by improving our understanding of our customers and product', ""set up reporting to measure your squad's performance while also using your expertise to inform which metrics to track"", ""use data to identify and own high-value problem spaces within your squad's purview"", 'work with your squad lead to drive iterative development, creating experiments to test hypotheses, analyzing the results, and building on the knowledge gained', 'estimate impact to inform prioritization decisions and tradeoffs', 'develop and maintain data-driven reporting and dashboards', 'extract, clean, transform, and visualize data to inform business decisions', 'break down and solve difficult problems with data', 'use both databases and distributed computing technologies to manipulate data', 'perform statistical analyses to determine significance and help stakeholders make decisions', '0 - 2 years of hands-on analytics experience manipulating large, complex data sets', 'Expertise in data manipulation, ideally using at least one of SQL, Python, or R', 'Experience with data visualization or dashboarding', 'Experience with executive-level reporting a plus', 'Ability to make tradeoffs between effort and return, automating tasks when appropriate', 'Strong analytical and critical thinking skills', 'Comfort breaking down and attacking open ended problems', 'Familiarity with A/B Testing and statistical techniques a plus', 'Team player that can collaborate and communicate with people across all levels and functions', ""Competitive and fair compensation: We believe in fair pay-equal pay for equal work. For each title, we have consistently applied competitive salary bands based on market data and benchmarks. What you've been paid before, fear of conflict, or willingness to negotiate does not play a part."", 'Company-paid medical: Our medical, dental and vision premiums are covered 100% for you and your dependents.', 'Paid parental leave: Welcoming new family members is exciting, but it can also be challenging. We offer twelve weeks paid leave for primary caregivers and four weeks for secondary caregivers. We have a dedicated private nursing room available to new mothers.', ""Unlimited vacation: At Storyblocks we take vacation seriously. That means take the time off when you need it. Don't worry about tracking hours or accounting for partial days. Typically employees take about three or four weeks each year."", 'Flexible work-from-home options: Much of our workflow is online, and for meetings, we have dedicated video-conferencing setups. As long as you deliver results, you are welcome to get your work done outside of the office or during unusual times when desired.', 'Company-sponsored mentorship and growth: We have a formal mentorship program that involves regular career and growth conversations. ""360-degree"" feedback is collected twice a year and synthesized into actionable, peer-reviewed, performance reviews. We happily foot the bill for conferences and online courses that will add value to the organization. We encourage attending meetups and are happy to host them as well.', 'Casual Work Environment: Sure we all get dressed up once in a while, but in general we want you to be comfortable at the office – whatever that means to you (flip-flops, shorts, jeans, etc.).', 'Fully stocked kitchen: Everyone gets input on the food and drinks we stock in our shared refrigerators and snack room. We have multiple mechanisms for making coffee and cold-brew kegs are often on tap.', 'Dogs in the office: We love dogs and we will probably love your dog too. With help from a calendar, we allow employees to bring in their dogs to help guide us through the day.']",2020-12-15 16:01:07
